41,46,12,0,0,0,0,0,0,8,0,12,0,0,0,30,0,33,1.791759
51,50,13,1,0,0,0,0,0,9,0,9,0,0,0,36,0,28,1.386294
64,42,20,1,0,0,0,0,0,10,0,12,0,0,0,34,0,49,1.386294
44,53,14,0,0,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,28,1.94591
28,39,14,1,0,0,0,0,0,16,0,16,0,0,0,66,0,66,.6931472
36,40,16,1,0,0,0,0,0,18,0,16,0,0,0,66,0,66,1.098612
47,58,12,0,0,0,0,0,0,12,0,12,0,0,0,47,1,41.54401,0
44,46,14,0,0,0,0,0,0,16,0,14,0,0,0,41,0,25,1.098612
69,48,18,1,0,0,0,0,0,12,0,14,0,0,0,60,0,66,1.791759
30,88,12,0,0,0,0,0,0,12,0,8,0,0,0,24,0,17,1.386294
49,45,14,1,0,0,0,0,0,12,0,16,0,0,0,39,0,46,1.098612
31,38,12,0,0,0,0,0,0,12,0,12,0,0,0,65,1,41.54401,1.609438
61,22,14,1,1,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,47,1.098612
51,23,16,0,0,0,0,0,0,14,0,16,0,0,0,47,0,33,.6931472
66,41,16,1,0,0,0,0,0,12,0,8,0,0,0,47,1,41.54401,1.386294
64,23,12,1,0,0,1,0,1,11.52055,0,18,0,0,1,43.88858,0,55,1.098612
32,80,6,1,0,0,0,0,1,11.52055,1,11.58354,0,0,0,28,0,31,1.791759
32,56,8,1,0,0,1,0,1,11.52055,0,8,0,0,1,43.88858,1,41.54401,1.94591
34,43,16,1,1,0,0,0,0,9,0,16,0,0,0,39,0,64,1.791759
65,31,16,1,0,0,0,1,0,12,0,13,0,0,0,40,0,36,1.609438
42,39,16,1,1,0,0,0,0,12,0,10,0,0,0,28,0,42,1.386294
21,20,12,0,0,0,1,0,0,12,0,12,0,0,0,33,0,33,1.609438
51,55,16,0,0,1,0,0,0,6,0,6,0,0,0,51,1,41.54401,1.609438
46,45,14,1,0,0,0,0,0,12,0,12,0,0,0,40,0,47,1.098612
46,69,16,1,0,0,0,0,0,7,0,10,0,0,0,38,0,17,1.386294
22,31,11,0,0,0,1,0,0,6,0,6,0,0,0,46,1,41.54401,2.484907
51,51,16,0,0,0,0,0,0,8,0,8,0,0,0,35,1,41.54401,1.386294
43,61,20,0,0,0,0,0,1,11.52055,0,12,0,0,1,43.88858,1,41.54401,1.098612
43,51,16,1,0,0,0,0,0,12,0,18,0,0,0,52,0,64,.6931472
66,43,18,1,0,0,0,0,0,10,0,12,0,0,0,30,0,51,1.386294
43,64,16,0,0,0,0,0,0,5,0,5,0,0,0,51,1,41.54401,1.098612
28,44,13,1,0,0,0,0,0,12,0,12,0,0,0,49,0,36,1.098612
66,40,19,0,0,0,0,0,0,20,0,17,0,0,0,51,1,41.54401,1.098612
51,59,16,0,0,0,0,0,1,11.52055,0,9,0,0,1,43.88858,0,32,.6931472
60,36,16,0,0,0,1,0,0,18,0,12,0,0,0,51,0,51,.6931472
51,65,13,1,0,0,0,0,0,16,0,16,0,0,0,69,0,51,.6931472
41,46,20,1,0,1,0,0,0,16,0,19,0,0,0,51,0,64,1.386294
31,33,12,1,0,0,1,0,0,6,0,6,0,0,0,45,1,41.54401,1.386294
36,24,13,1,0,0,0,0,0,12,0,13,0,0,0,41,0,65,.6931472
51,36,11,0,0,0,1,0,1,11.52055,0,6,0,0,1,43.88858,0,35,1.94591
45,32,12,1,0,0,0,0,0,16,0,13,0,0,0,65,0,36,1.609438
49,68,14,0,0,0,0,0,0,14,0,12,0,0,0,40,0,36,.6931472
51,63,13,0,0,0,0,0,1,11.52055,0,9,0,0,1,43.88858,0,43,1.098612
64,80,18,1,0,0,0,0,0,15,0,12,0,0,0,72,0,47,0
36,24,10,0,0,0,1,0,0,12,0,8,0,0,0,40,0,17,.6931472
49,45,8,0,0,0,1,0,0,16,0,3,0,0,0,64,1,41.54401,2.197225
20,52,8,0,0,0,1,0,0,6,0,6,0,0,0,35,1,41.54401,2.079442
51,49,16,0,0,0,0,0,0,20,0,12,0,0,0,41,0,44,1.791759
36,37,12,1,0,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,28,1.098612
36,35,12,1,0,0,0,0,0,8,0,12,0,0,0,44,0,36,1.609438
60,51,14,0,0,0,1,0,0,12,0,12,0,0,0,30,0,30,1.098612
44,66,16,0,0,1,0,0,1,11.52055,0,14,0,0,1,43.88858,0,42,1.94591
48,28,15,0,0,0,0,0,0,14,0,16,0,0,0,51,0,64,1.098612
49,47,17,0,0,0,0,0,0,12,0,14,0,0,0,32,0,36,1.386294
48,48,16,0,0,0,0,0,0,18,0,14,0,0,0,72,1,41.54401,.6931472
72,49,20,1,0,1,0,0,0,14,0,14,0,0,0,35,0,41,1.098612
42,70,2,1,0,0,1,0,0,3,0,3,0,0,0,40,1,41.54401,2.197225
29,35,9,0,0,0,1,0,0,1,1,11.58354,0,0,0,29,1,41.54401,1.098612
32,68,20,0,0,1,0,0,0,12,0,12,0,0,0,32,1,41.54401,2.197225
36,36,6,0,0,0,1,0,0,7,0,11,0,0,0,30,0,35,1.386294
68,54,12,1,0,0,1,0,0,12,0,8,0,0,0,47,1,41.54401,1.609438
30,55,12,1,0,0,1,0,1,11.52055,0,12,0,0,1,43.88858,0,31,2.397895
65,29,16,0,1,0,0,0,0,14,0,14,0,0,0,47,0,42,1.609438
25,20,14,1,0,0,1,0,0,14,0,12,0,0,0,51,1,41.54401,1.609438
46,41,12,1,1,0,0,0,0,13,0,14,0,0,0,32,0,66,1.791759
47,40,19,1,0,0,0,0,0,16,0,20,0,0,0,74,0,66,1.098612
53,71,16,0,0,0,0,0,0,14,0,16,0,0,0,59,1,41.54401,.6931472
52,49,14,0,0,0,0,0,0,18,0,12,0,0,0,32,0,42,0
28,44,15,0,0,0,0,0,0,12,0,12,0,0,0,35,0,74,1.098612
51,24,17,0,0,0,0,0,0,13,0,16,0,0,0,51,0,51,.6931472
49,29,12,0,0,0,0,0,0,18,0,11,0,0,0,61,0,44,.6931472
51,56,20,1,0,0,0,0,0,10,0,10,0,0,0,27,0,35,1.098612
29,24,12,0,0,0,0,0,0,12,0,12,0,0,0,42,0,51,1.098612
51,60,14,0,0,0,0,0,0,12,0,12,0,0,0,49,0,36,1.098612
32,52,16,0,0,0,0,0,1,11.52055,0,16,0,0,1,43.88858,0,74,1.098612
37,51,12,1,0,0,0,0,0,6,0,8,0,0,0,45,1,41.54401,1.609438
25,64,14,1,0,0,0,0,0,12,0,12,0,0,0,42,0,32,1.098612
46,23,17,1,0,0,0,0,0,16,0,17,0,0,0,47,0,51,.6931472
36,46,12,0,0,0,0,0,0,12,0,9,0,0,0,51,1,41.54401,1.791759
30,34,17,0,0,0,0,0,0,18,0,16,0,0,0,43,0,43,1.609438
55,29,16,1,0,0,1,0,0,14,0,15,0,0,0,48,0,32,1.098612
61,28,19,1,0,0,0,0,1,11.52055,0,18,0,0,1,43.88858,0,46,1.609438
44,39,15,1,0,0,0,0,1,11.52055,0,15,0,0,1,43.88858,0,46,.6931472
64,33,20,0,0,0,0,0,1,11.52055,0,16,0,0,1,43.88858,0,64,1.609438
22,24,11,1,1,0,0,0,1,11.52055,0,9,0,0,1,43.88858,0,22,2.833213
64,34,12,1,0,0,1,0,0,11,0,12,0,0,0,31,1,41.54401,1.386294
42,24,16,0,0,0,0,0,0,13,0,16,0,0,0,59,0,52,1.098612
35,30,16,0,0,0,0,0,0,16,0,16,0,0,0,49,0,64,1.098612
33,25,16,0,0,0,0,0,0,12,0,13,0,0,0,51,1,41.54401,1.386294
49,41,16,1,0,0,0,0,0,20,0,18,0,0,0,86,0,66,1.609438
51,48,16,1,0,0,0,0,0,18,0,18,0,0,0,72,0,32,.6931472
51,28,13,0,0,0,0,0,0,13,0,20,0,0,0,44,0,72,1.098612
74,30,20,1,0,0,0,0,0,20,0,20,0,0,0,49,0,64,1.098612
73,34,19,1,0,1,0,0,0,18,0,16,0,0,0,72,1,41.54401,1.386294
40,67,16,0,0,1,0,0,0,12,0,9,0,0,0,29,0,34,1.609438
64,64,18,1,0,0,1,0,0,12,0,6,0,0,0,51,1,41.54401,0
43,80,20,0,0,0,0,0,0,14,0,12,0,0,0,60,0,23,.6931472
51,52,13,0,0,0,0,0,0,12,0,12,0,0,0,30,1,41.54401,0
33,29,16,1,0,0,1,0,0,14,0,8,0,0,0,50,1,41.54401,1.098612
31,24,14,0,1,0,0,0,1,11.52055,0,10,0,0,1,43.88858,0,42,1.098612
57,42,20,1,1,0,0,0,0,12,0,16,0,0,0,60,0,66,.6931472
22,35,12,0,1,0,0,0,1,11.52055,0,16,0,0,1,43.88858,0,71,1.609438
27,44,12,0,1,0,0,0,0,12,0,11,0,0,0,33,0,29,1.791759
66,60,13,1,1,0,0,0,0,13,0,12,0,0,0,68,0,31,2.197225
51,27,16,0,0,0,0,0,1,11.52055,0,14,0,0,1,43.88858,0,33,.6931472
63,38,17,0,0,0,0,0,0,17,0,18,0,0,0,59,0,66,.6931472
36,34,16,1,0,0,0,0,0,16,0,16,0,0,0,51,1,41.54401,1.098612
22,35,5,1,0,0,1,0,0,0,0,1,1,0,0,42,1,41.54401,1.609438
36,29,12,1,0,0,1,0,0,6,0,6,0,0,0,29,0,22,1.386294
25,32,6,1,0,0,1,0,0,4,0,4,0,0,0,40,1,41.54401,2.079442
52,63,18,1,1,0,0,0,1,11.52055,0,8,0,0,1,43.88858,0,42,1.098612
34,80,12,1,1,0,0,0,0,5,0,8,0,0,0,24,0,22,1.791759
59,25,16,1,0,0,0,0,0,13,0,12,0,0,0,30,0,51,.6931472
46,70,12,1,0,0,0,0,0,13,0,8,0,0,0,44,1,41.54401,1.098612
61,35,20,0,0,1,0,0,0,18,0,18,0,0,0,74,0,74,1.386294
33,24,17,1,1,0,0,0,0,13,0,12,0,0,0,51,0,49,.6931472
74,60,17,0,0,0,0,0,0,12,0,12,0,0,0,51,0,34,2.079442
51,55,12,0,0,0,0,0,0,12,1,11.58354,0,0,0,51,1,41.54401,1.791759
36,23,14,0,0,0,0,0,0,17,0,14,0,0,0,51,0,39,1.386294
64,68,16,1,0,0,0,0,0,14,0,14,0,0,0,44,0,30,.6931472
25,22,16,1,0,0,0,0,0,16,0,14,0,0,0,51,1,41.54401,.6931472
64,58,17,0,0,0,0,0,0,16,0,12,0,0,0,49,0,42,.6931472
51,55,20,0,0,0,0,0,0,19,0,18,0,0,0,74,1,41.54401,.6931472
46,76,12,1,0,0,0,0,0,12,0,10,0,0,0,51,1,41.54401,1.791759
51,29,17,1,0,0,1,0,0,11,0,13,0,0,0,40,0,33,.6931472
66,60,16,1,0,0,0,0,0,12,0,16,0,0,0,24,0,66,1.94591
51,36,14,1,0,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,39,1.609438
51,75,15,0,0,0,0,0,0,12,0,12,0,0,0,51,0,36,.6931472
32,48,15,1,0,0,0,0,0,13,0,13,0,0,0,51,0,23,1.609438
49,35,11,1,0,0,0,0,0,12,0,12,0,0,0,41,0,22,1.609438
44,54,14,0,0,0,0,0,0,12,0,16,0,0,0,64,0,65,1.098612
43,45,14,0,0,0,0,0,0,12,0,16,0,0,0,24,0,35,1.791759
56,58,16,1,0,0,0,0,0,16,0,16,0,0,0,53,1,41.54401,1.609438
42,46,16,1,0,0,1,0,0,12,0,12,0,0,0,39,1,41.54401,1.386294
32,36,15,1,1,0,0,0,0,12,0,16,0,0,0,40,1,41.54401,1.386294
49,58,13,1,0,0,1,0,0,9,0,12,0,0,0,42,1,41.54401,1.609438
64,40,16,1,0,0,0,0,0,18,0,18,0,0,0,64,0,64,.6931472
57,44,12,1,0,0,0,0,0,12,0,14,0,0,0,33,0,66,1.791759
50,59,19,0,0,0,0,0,0,12,0,13,0,0,0,31,1,41.54401,2.302585
34,80,12,1,0,0,0,0,1,11.52055,0,0,0,1,1,43.88858,1,41.54401,2.484907
41,76,12,1,0,0,0,0,0,12,0,12,0,0,0,36,1,41.54401,.6931472
46,65,13,1,0,0,0,0,0,6,0,8,0,0,0,64,1,41.54401,.6931472
64,43,20,1,0,0,0,0,0,9,0,12,0,0,0,35,0,35,.6931472
28,27,14,1,0,0,0,0,0,12,0,16,0,0,0,30,0,64,.6931472
65,73,16,0,0,0,0,0,0,10,0,12,0,0,0,24,1,41.54401,.6931472
71,60,20,1,0,0,0,0,0,15,0,12,0,0,0,71,0,46,.6931472
47,42,14,1,0,0,1,0,1,11.52055,0,12,0,0,1,43.88858,0,42,1.609438
57,51,18,0,0,0,0,0,0,17,0,12,0,0,0,51,0,46,.6931472
21,21,15,0,0,0,0,0,0,16,0,14,0,0,0,34,0,34,1.098612
63,45,12,1,0,0,0,0,0,12,0,12,0,0,0,59,1,41.54401,0
51,35,12,1,0,1,0,0,1,11.52055,0,12,0,0,1,43.88858,0,28,1.386294
64,67,20,0,0,0,0,0,0,12,0,9,0,0,0,39,1,41.54401,.6931472
29,19,14,1,0,0,0,0,0,16,0,16,0,0,0,69,0,47,.6931472
53,76,16,0,0,0,0,0,0,16,0,16,0,0,0,49,0,64,1.098612
51,70,16,1,0,0,0,0,0,14,0,16,0,0,0,61,1,41.54401,1.386294
44,60,18,0,0,0,0,0,0,16,0,13,0,0,0,51,1,41.54401,.6931472
50,47,16,0,0,0,0,0,0,12,0,15,0,0,0,30,0,54,.6931472
63,57,17,1,0,0,0,0,0,18,0,14,0,0,0,59,1,41.54401,1.098612
74,43,16,0,0,0,0,0,0,16,0,16,0,0,0,51,1,41.54401,0
59,45,16,1,0,0,0,0,0,12,0,12,0,0,0,40,0,28,1.098612
51,29,12,1,0,0,1,0,1,11.52055,0,6,0,0,1,43.88858,0,28,1.386294
22,38,10,0,0,0,1,0,0,3,0,3,0,0,0,51,1,41.54401,2.079442
30,25,12,1,0,0,1,0,0,12,0,14,0,0,0,47,0,62,1.098612
69,37,16,1,0,1,0,0,0,13,0,12,0,0,0,74,0,35,1.098612
51,63,16,1,0,0,0,0,0,12,0,10,0,0,0,49,0,32,.6931472
49,62,16,0,1,0,0,0,1,11.52055,0,8,0,0,1,43.88858,0,34,2.197225
59,28,15,0,1,0,0,0,0,12,0,16,0,0,0,44,0,51,1.098612
24,61,16,0,1,0,0,0,0,16,0,13,0,0,0,51,0,42,1.94591
60,47,16,0,1,0,0,0,0,14,0,18,0,0,0,51,0,66,2.079442
66,55,14,0,0,0,0,0,0,12,0,14,0,0,0,50,1,41.54401,1.098612
33,48,13,1,1,0,0,0,1,11.52055,0,14,0,0,1,43.88858,0,60,.6931472
47,49,12,0,0,0,0,0,0,12,0,14,0,0,0,42,0,46,1.098612
64,20,13,0,0,1,0,0,0,14,0,16,0,0,0,28,0,30,1.386294
29,24,17,0,0,0,1,0,0,6,0,12,0,0,0,29,0,34,1.098612
34,24,16,0,0,0,0,0,0,16,0,16,0,0,0,64,0,74,1.386294
32,26,16,1,0,0,0,0,0,12,0,12,0,0,0,34,0,65,.6931472
62,48,20,0,0,0,0,0,0,9,0,12,0,0,0,42,0,47,1.098612
49,54,16,1,0,0,0,0,0,10,0,12,0,0,0,51,0,33,1.098612
54,64,17,1,0,0,0,0,0,19,0,14,0,0,0,74,1,41.54401,1.386294
34,30,12,0,0,0,1,0,0,12,0,12,0,0,0,34,0,28,1.609438
29,53,13,1,1,0,0,0,0,12,0,8,0,0,0,33,0,34,1.386294
24,39,15,0,0,0,0,0,0,14,0,14,0,0,0,44,0,17,.6931472
27,39,13,0,1,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,66,0
42,50,12,0,0,0,1,0,0,16,0,12,0,0,0,69,1,41.54401,1.386294
70,65,20,0,0,0,0,0,0,18,0,14,0,0,0,86,0,51,1.098612
51,51,12,1,0,0,0,0,0,11,0,15,0,0,0,36,0,41,1.94591
31,29,12,0,0,0,1,0,0,3,0,8,0,0,0,23,0,20,1.609438
22,20,12,1,0,0,0,1,0,15,0,12,0,0,0,22,0,51,1.94591
34,50,12,0,0,0,0,0,0,3,0,4,0,0,0,40,0,36,1.791759
47,72,12,1,0,0,0,0,0,11,0,12,0,0,0,45,1,41.54401,1.609438
30,68,13,0,1,0,0,0,0,12,0,15,0,0,0,51,0,43,1.098612
39,41,14,0,0,0,0,0,0,12,0,13,0,0,0,36,0,44,1.609438
72,63,20,0,0,0,0,0,0,20,0,14,0,0,0,72,1,41.54401,1.386294
51,62,16,0,0,0,0,0,0,16,0,10,0,0,0,74,0,65,1.386294
44,46,8,0,0,1,0,0,1,11.52055,0,0,0,1,1,43.88858,1,41.54401,1.386294
43,45,16,0,0,0,0,0,0,16,0,16,0,0,0,52,0,64,1.609438
73,72,17,0,0,0,0,0,0,12,0,15,0,0,0,49,0,46,.6931472
36,26,12,1,0,0,0,0,0,12,0,20,0,0,0,42,0,73,1.098612
64,48,20,0,0,0,0,0,0,12,0,12,0,0,0,42,1,41.54401,1.791759
52,65,13,0,0,0,0,0,0,12,0,12,0,0,0,30,0,28,.6931472
47,79,12,1,1,0,0,0,1,11.52055,0,12,0,0,1,43.88858,1,41.54401,1.386294
31,38,16,1,1,0,0,0,0,16,0,16,0,0,0,44,0,66,1.609438
47,46,13,1,1,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,64,2.484907
37,47,12,0,0,0,0,0,0,12,0,16,0,0,0,36,0,66,0
47,56,14,0,0,0,0,0,0,12,0,12,0,0,0,47,0,28,.6931472
34,79,12,1,0,0,0,0,0,12,0,9,0,0,0,40,0,33,.6931472
36,43,12,1,0,0,0,0,0,12,0,12,0,0,0,45,0,51,1.098612
22,37,10,1,1,0,0,0,0,12,0,11,0,0,0,34,0,42,1.609438
31,30,12,1,0,0,1,0,0,12,0,11,0,0,0,22,0,17,1.098612
31,29,10,0,0,0,1,0,1,11.52055,0,12,0,0,1,43.88858,0,36,1.386294
17,79,12,1,0,0,0,0,1,11.52055,0,8,0,0,1,43.88858,1,41.54401,.6931472
42,71,12,0,0,0,0,0,0,10,0,10,0,0,0,22,0,28,1.098612
33,40,14,1,1,0,0,0,1,11.52055,0,14,0,0,1,43.88858,0,51,1.386294
39,27,14,0,0,0,1,0,0,20,0,20,0,0,0,86,0,86,.6931472
49,85,12,1,0,0,0,0,1,11.52055,0,0,0,1,1,43.88858,0,40,0
74,62,18,1,0,0,0,0,0,11,0,13,0,0,0,40,1,41.54401,1.609438
68,29,9,1,1,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,42,1.94591
24,30,12,0,1,0,0,0,0,12,1,11.58354,0,0,0,40,1,41.54401,1.386294
52,28,18,1,1,0,0,0,0,14,0,12,0,0,0,47,0,32,1.386294
60,27,18,1,1,0,0,0,1,11.52055,0,13,0,0,1,43.88858,0,66,1.098612
36,38,8,1,0,0,0,0,0,7,0,8,0,0,0,51,1,41.54401,1.609438
53,35,13,1,0,0,0,1,0,12,0,12,0,0,0,45,0,44,1.94591
24,32,4,0,0,0,0,1,0,12,0,12,0,0,0,31,0,40,1.098612
33,67,20,1,0,0,0,0,0,8,0,8,0,0,0,30,1,41.54401,1.098612
69,40,12,1,0,0,0,0,1,11.52055,0,16,0,0,1,43.88858,0,61,1.098612
74,81,16,0,0,0,0,0,0,12,0,11,0,0,0,42,1,41.54401,1.098612
51,56,14,1,0,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,46,.6931472
21,19,13,0,0,0,0,0,0,12,0,16,0,0,0,24,0,65,.6931472
51,25,16,1,0,0,0,0,0,16,0,16,0,0,0,86,1,41.54401,1.098612
45,27,16,0,0,0,0,0,0,20,0,16,0,0,0,86,0,42,1.098612
66,35,20,1,0,0,1,0,0,12,0,14,0,0,0,36,0,29,1.94591
47,53,16,1,0,0,0,0,0,19,0,14,0,0,0,51,0,49,2.639057
23,53,13,1,0,0,0,0,0,12,0,12,0,0,0,51,0,46,1.098612
27,40,12,1,1,0,0,0,0,6,0,11,0,0,0,50,0,22,2.079442
51,59,16,0,0,0,0,0,0,12,0,14,0,0,0,65,1,41.54401,.6931472
42,66,14,0,1,0,0,0,0,11,0,12,0,0,0,24,0,44,1.098612
30,77,12,0,0,0,0,1,0,12,0,12,0,0,0,51,0,33,1.94591
23,45,12,1,0,0,1,0,0,0,0,0,1,1,0,23,0,23,1.791759
52,46,14,1,0,0,1,0,0,6,0,3,0,0,0,39,1,41.54401,2.397895
22,60,12,1,0,0,1,0,0,12,1,11.58354,0,0,0,40,1,41.54401,1.386294
45,81,12,0,0,0,0,0,0,12,0,12,0,0,0,33,1,41.54401,1.098612
44,30,15,1,0,0,1,0,1,11.52055,0,12,0,0,1,43.88858,0,42,1.098612
42,41,17,1,0,0,1,0,0,17,0,16,0,0,0,75,0,66,.6931472
33,70,12,1,0,0,1,0,0,0,0,0,1,1,0,45,1,41.54401,2.079442
51,54,12,0,0,0,0,0,0,8,0,12,0,0,0,36,0,41,1.791759
47,37,15,1,0,0,0,0,0,12,0,13,0,0,0,30,0,34,1.098612
57,65,19,0,0,0,0,0,0,19,0,14,0,0,0,59,1,41.54401,.6931472
29,20,12,1,0,0,0,0,0,10,0,12,0,0,0,40,1,41.54401,1.791759
33,43,13,1,1,0,0,0,1,11.52055,0,11,0,0,1,43.88858,0,35,2.197225
47,48,12,1,1,0,0,0,1,11.52055,0,12,0,0,1,43.88858,1,41.54401,1.609438
41,59,12,0,1,0,0,0,0,4,0,12,0,0,0,28,0,49,1.098612
44,43,14,0,1,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,57,1.386294
65,67,17,0,0,0,0,0,0,8,0,8,0,0,0,38,1,41.54401,1.098612
34,56,13,1,0,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,47,1.609438
32,21,10,1,1,0,0,0,0,12,0,12,0,0,0,64,0,64,1.791759
42,54,12,1,1,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,31,2.397895
42,62,14,1,1,0,0,0,0,6,0,8,0,0,0,34,0,60,1.098612
17,47,11,0,1,0,0,0,0,11,0,13,0,0,0,35,0,51,2.197225
31,50,12,0,1,0,0,0,1,11.52055,0,9,0,0,1,43.88858,0,35,2.197225
42,51,13,1,0,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,51,2.079442
33,54,10,0,0,0,0,0,0,12,0,12,0,0,0,74,0,46,.6931472
71,21,15,0,0,0,0,0,0,14,0,13,0,0,0,53,0,64,.6931472
22,45,12,0,0,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,40,1.098612
75,62,16,0,0,0,0,1,0,12,0,11,0,0,0,47,0,29,2.197225
75,28,16,0,0,0,0,0,0,17,0,16,0,0,0,73,0,51,.6931472
64,44,16,1,0,0,1,0,0,20,0,14,0,0,0,49,0,66,1.94591
31,25,11,1,0,0,1,0,0,12,0,12,0,0,0,51,0,28,1.609438
49,28,13,1,0,0,0,0,1,11.52055,0,8,0,0,1,43.88858,0,23,.6931472
42,29,9,0,0,0,1,0,0,6,0,6,0,0,0,42,0,33,1.791759
47,62,13,0,0,0,0,0,0,12,0,10,0,0,0,35,0,25,.6931472
32,86,16,0,0,0,0,0,0,8,0,8,0,0,0,40,1,41.54401,.6931472
29,43,10,1,0,0,0,0,1,11.52055,0,6,0,0,1,43.88858,0,33,1.386294
42,34,11,1,1,0,0,0,1,11.52055,0,12,0,0,1,43.88858,0,60,1.609438
25,22,15,0,0,0,0,0,0,14,0,13,0,0,0,51,0,46,.6931472
40,37,13,0,0,0,0,0,1,11.52055,0,14,0,0,1,43.88858,0,34,2.079442
29,29,16,1,0,0,0,0,0,12,0,12,0,0,0,40,1,41.54401,1.94591
44,37,12,1,0,0,1,0,0,8,0,8,0,0,0,32,0,36,1.791759
51,37,12,1,1,0,0,0,0,12,0,8,0,0,0,36,1,41.54401,2.397895
51,69,16,1,0,0,0,0,0,8,0,14,0,0,0,40,0,52,.6931472
